sample_id,time,anomaly,anomaly_type,data_mode,description,volume,flow,paw,source_file,X,Y_flow,Y_paw
Double Trigger,1.50445377446909,1,Double Trigger,flow,Double Trigger,,-0.4346560740010206,9.003118176651812,double_trigger_img3.csv,,,
Double Trigger,1.524036666488871,1,Double Trigger,flow,Double Trigger,,-0.6408759164950402,9.012726946430176,double_trigger_img3.csv,,,
Double Trigger,1.543619558508652,1,Double Trigger,flow,Double Trigger,,-0.8470957589890622,9.022335716208538,double_trigger_img3.csv,,,
Double Trigger,1.563202450528433,1,Double Trigger,flow,Double Trigger,,-1.053315601483082,9.031944485986902,double_trigger_img3.csv,,,
Double Trigger,1.582785342548214,1,Double Trigger,flow,Double Trigger,,-1.2595354439771014,9.041553255765264,double_trigger_img3.csv,,,
Double Trigger,1.602368234567995,1,Double Trigger,flow,Double Trigger,,-1.4657552864711234,9.051162025543627,double_trigger_img3.csv,,,
Double Trigger,1.621951126587776,1,Double Trigger,flow,Double Trigger,,-1.6719751289651432,9.06077079532199,double_trigger_img3.csv,,,
Double Trigger,1.6415340186075569,1,Double Trigger,flow,Double Trigger,,-1.878194971459163,9.070379565100351,double_trigger_img3.csv,,,
Double Trigger,1.661116910627338,1,Double Trigger,flow,Double Trigger,,-2.084414813953185,9.079988334878715,double_trigger_img3.csv,,,
Double Trigger,1.680699802647119,1,Double Trigger,flow,Double Trigger,,-2.032024007664543,9.089597104657075,double_trigger_img3.csv,,,
Double Trigger,1.7002826946669,1,Double Trigger,flow,Double Trigger,,-1.877359125794031,9.09920587443544,double_trigger_img3.csv,,,
Double Trigger,1.719865586686681,1,Double Trigger,flow,Double Trigger,,-1.7226942439235209,9.097538360302694,double_trigger_img3.csv,,,
Double Trigger,1.739448478706462,1,Double Trigger,flow,Double Trigger,,-1.5680293620530104,9.082164328657315,double_trigger_img3.csv,,,
Double Trigger,1.759031370726243,1,Double Trigger,flow,Double Trigger,,-1.4133644801824985,9.066790297011934,double_trigger_img3.csv,,,
Double Trigger,1.778614262746024,1,Double Trigger,flow,Double Trigger,,-1.2586995983119882,9.051416265366552,double_trigger_img3.csv,,,
Double Trigger,1.798197154765805,1,Double Trigger,flow,Double Trigger,,-1.104034716441476,9.036042233721172,double_trigger_img3.csv,,,
Double Trigger,1.817780046785586,1,Double Trigger,flow,Double Trigger,,-0.9493698345709658,9.020668202075791,double_trigger_img3.csv,,,
Double Trigger,1.837362938805367,1,Double Trigger,flow,Double Trigger,,-0.7947049527004555,9.005294170430412,double_trigger_img3.csv,,,
Double Trigger,1.856945830825148,1,Double Trigger,flow,Double Trigger,,-0.6400400708299434,8.989920138785031,double_trigger_img3.csv,,,
Double Trigger,1.876528722844929,1,Double Trigger,flow,Double Trigger,,-0.4853751889594331,8.974546107139652,double_trigger_img3.csv,,,
Double Trigger,1.89611161486471,1,Double Trigger,flow,Double Trigger,,-0.330710307088921,8.959172075494271,double_trigger_img3.csv,,,
Double Trigger,1.915694506884491,1,Double Trigger,flow,Double Trigger,,-0.3061224489795791,8.955223880597014,double_trigger_img3.csv,,,
Double Trigger,1.935277398904272,1,Double Trigger,flow,Double Trigger,,-0.3061224489795791,8.955223880597014,double_trigger_img3.csv,,,
Double Trigger,1.954860290924053,1,Double Trigger,flow,Double Trigger,,-0.3061224489795791,8.955223880597014,double_trigger_img3.csv,,,
Double Trigger,1.974443182943834,1,Double Trigger,flow,Double Trigger,,-0.3061224489795791,8.955223880597014,double_trigger_img3.csv,,,
Double Trigger,1.9940260749636152,1,Double Trigger,flow,Double Trigger,,-0.3061224489795791,8.955223880597014,double_trigger_img3.csv,,,
Double Trigger,2.013608966983396,1,Double Trigger,flow,Double Trigger,,-0.3061224489795791,8.955223880597014,double_trigger_img3.csv,,,
Double Trigger,2.033191859003177,1,Double Trigger,flow,Double Trigger,,-0.3061224489795791,8.955223880597014,double_trigger_img3.csv,,,
Double Trigger,2.052774751022958,1,Double Trigger,flow,Double Trigger,,-0.3061224489795791,8.955223880597014,double_trigger_img3.csv,,,
Double Trigger,2.072357643042739,1,Double Trigger,flow,Double Trigger,,-0.3061224489795791,8.955223880597014,double_trigger_img3.csv,,,
Double Trigger,2.09194053506252,1,Double Trigger,flow,Double Trigger,,-0.3061224489795791,8.955223880597014,double_trigger_img3.csv,,,
Double Trigger,2.111523427082301,1,Double Trigger,flow,Double Trigger,,-0.3061224489795791,8.955223880597014,double_trigger_img3.csv,,,
Double Trigger,2.131106319102082,1,Double Trigger,flow,Double Trigger,,-0.3061224489795791,8.955223880597014,double_trigger_img3.csv,,,
Double Trigger,2.150689211121863,1,Double Trigger,flow,Double Trigger,,-0.3061224489795791,8.955223880597014,double_trigger_img3.csv,,,
Double Trigger,2.1702721031416443,1,Double Trigger,flow,Double Trigger,,-0.3061224489795791,8.955223880597014,double_trigger_img3.csv,,,
Double Trigger,2.189854995161425,1,Double Trigger,flow,Double Trigger,,-0.0773301083426973,8.955223880597014,double_trigger_img3.csv,,,
Double Trigger,2.209437887181206,1,Double Trigger,flow,Double Trigger,,0.1546672144630752,8.955223880597014,double_trigger_img3.csv,,,
Double Trigger,2.229020779200987,1,Double Trigger,flow,Double Trigger,,0.3866645372688477,8.955223880597014,double_trigger_img3.csv,,,
Double Trigger,2.248603671220768,1,Double Trigger,flow,Double Trigger,,0.6186618600746203,8.955223880597014,double_trigger_img3.csv,,,
Double Trigger,2.268186563240549,1,Double Trigger,flow,Double Trigger,,0.8506591828803929,8.955223880597014,double_trigger_img3.csv,,,
Double Trigger,2.2877694552603303,1,Double Trigger,flow,Double Trigger,,1.0826565056861708,8.955223880597014,double_trigger_img3.csv,,,
Double Trigger,2.307352347280111,1,Double Trigger,flow,Double Trigger,,1.3146538284919431,8.955223880597014,double_trigger_img3.csv,,,
Double Trigger,2.326935239299892,1,Double Trigger,flow,Double Trigger,,1.551997453430961,8.949301588251128,double_trigger_img3.csv,,,
Double Trigger,2.346518131319673,1,Double Trigger,flow,Double Trigger,,1.861327217171991,8.933927556605749,double_trigger_img3.csv,,,
Double Trigger,2.366101023339454,1,Double Trigger,flow,Double Trigger,,2.170656980913021,8.918553524960368,double_trigger_img3.csv,,,
Double Trigger,2.385683915359236,1,Double Trigger,flow,Double Trigger,,2.479986744654058,8.903179493314989,double_trigger_img3.csv,,,
Double Trigger,2.405266807379016,1,Double Trigger,flow,Double Trigger,,2.789316508395088,8.887805461669608,double_trigger_img3.csv,,,
Double Trigger,2.424849699398797,1,Double Trigger,flow,Double Trigger,,3.0986462721361185,8.872431430024228,double_trigger_img3.csv,,,
Double Trigger,2.444432591418578,1,Double Trigger,flow,Double Trigger,,3.3775042130509214,8.857057398378847,double_trigger_img3.csv,,,
Double Trigger,2.464015483438359,1,Double Trigger,flow,Double Trigger,,3.454836653986183,8.841683366733468,double_trigger_img3.csv,,,
Double Trigger,2.4835983754581403,1,Double Trigger,flow,Double Trigger,,3.532169094921445,8.826309335088087,double_trigger_img3.csv,,,
Double Trigger,2.503181267477921,1,Double Trigger,flow,Double Trigger,,3.6095015358567055,8.810935303442706,double_trigger_img3.csv,,,
Double Trigger,2.522764159497702,1,Double Trigger,flow,Double Trigger,,3.686833976791968,8.818981246074237,double_trigger_img3.csv,,,
Double Trigger,2.542347051517483,1,Double Trigger,flow,Double Trigger,,3.7641664177272287,8.838198785630963,double_trigger_img3.csv,,,
Double Trigger,2.561929943537264,1,Double Trigger,flow,Double Trigger,,3.84149885866249,8.857416325187687,double_trigger_img3.csv,,,
Double Trigger,2.5815128355570454,1,Double Trigger,flow,Double Trigger,,3.918831299597753,8.876633864744413,double_trigger_img3.csv,,,
Double Trigger,2.6010957275768263,1,Double Trigger,flow,Double Trigger,,4.062451355726157,8.895851404301139,double_trigger_img3.csv,,,
Double Trigger,2.620678619596607,1,Double Trigger,flow,Double Trigger,,4.44911356040244,8.915068943857865,double_trigger_img3.csv,,,
Double Trigger,2.640261511616388,1,Double Trigger,flow,Double Trigger,,4.835775765078723,8.93428648341459,double_trigger_img3.csv,,,
Double Trigger,2.659844403636169,1,Double Trigger,flow,Double Trigger,,5.222437969755006,8.953504022971314,double_trigger_img3.csv,,,
Double Trigger,2.6794272956559504,1,Double Trigger,flow,Double Trigger,,5.609100174431298,8.955223880597014,double_trigger_img3.csv,,,
Double Trigger,2.699010187675732,1,Double Trigger,flow,Double Trigger,,5.99576237910758,8.955223880597014,double_trigger_img3.csv,,,
Double Trigger,2.718593079695512,1,Double Trigger,flow,Double Trigger,,6.382424583783864,8.955223880597014,double_trigger_img3.csv,,,
Double Trigger,2.738175971715293,1,Double Trigger,flow,Double Trigger,,6.769086788460147,8.955223880597014,double_trigger_img3.csv,,,
Double Trigger,2.757758863735074,1,Double Trigger,flow,Double Trigger,,7.592493126238495,8.955223880597014,double_trigger_img3.csv,,,
Double Trigger,2.7773417557548554,1,Double Trigger,flow,Double Trigger,,9.44847170868481,8.955223880597014,double_trigger_img3.csv,,,
Double Trigger,2.7969246477746363,1,Double Trigger,flow,Double Trigger,,26.512211977303053,8.955223880597014,double_trigger_img3.csv,,,
Double Trigger,2.8165075397944173,1,Double Trigger,flow,Double Trigger,,28.058860796008133,8.955223880597014,double_trigger_img3.csv,,,
Double Trigger,2.836090431814198,1,Double Trigger,flow,Double Trigger,,32.28255766596437,8.955223880597014,double_trigger_img3.csv,,,
Double Trigger,2.855673323833979,1,Double Trigger,flow,Double Trigger,,32.69499735095241,9.064098345945604,double_trigger_img3.csv,,,
Double Trigger,2.8752562158537605,1,Double Trigger,flow,Double Trigger,,33.107437035940464,9.60218945353395,double_trigger_img3.csv,,,
Double Trigger,2.8948391078735414,1,Double Trigger,flow,Double Trigger,,33.5198767209285,11.652857954715424,double_trigger_img3.csv,,,
Double Trigger,2.9144219998933223,1,Double Trigger,flow,Double Trigger,,33.932316405916545,12.267819220530589,double_trigger_img3.csv,,,
Double Trigger,2.934004891913103,1,Double Trigger,flow,Double Trigger,,34.34475609090459,13.941913678102456,double_trigger_img3.csv,,,
Double Trigger,2.953587783932884,1,Double Trigger,flow,Double Trigger,,34.839875296492,14.134089073669706,double_trigger_img3.csv,,,
Double Trigger,2.973170675952665,1,Double Trigger,flow,Double Trigger,,35.45853482397408,14.32626446923696,double_trigger_img3.csv,,,
Double Trigger,2.9927535679724464,1,Double Trigger,flow,Double Trigger,,36.07719435145614,14.518439864804208,double_trigger_img3.csv,,,
Double Trigger,3.012336459992228,1,Double Trigger,flow,Double Trigger,,36.69585387893821,14.693865342625529,double_trigger_img3.csv,,,
Double Trigger,3.031919352012008,1,Double Trigger,flow,Double Trigger,,37.14345273148924,14.847605659079337,double_trigger_img3.csv,,,
Double Trigger,3.051502244031789,1,Double Trigger,flow,Double Trigger,,37.37545005429501,15.001345975533145,double_trigger_img3.csv,,,
Double Trigger,3.07108513605157,1,Double Trigger,flow,Double Trigger,,37.60744737710078,15.155086291986953,double_trigger_img3.csv,,,
Double Trigger,3.0906680280713514,1,Double Trigger,flow,Double Trigger,,37.83944469990655,15.393772619866583,double_trigger_img3.csv,,,
Double Trigger,3.1102509200911324,1,Double Trigger,flow,Double Trigger,,38.07144202271232,15.70125325277417,double_trigger_img3.csv,,,
Double Trigger,3.1298338121109133,1,Double Trigger,flow,Double Trigger,,38.30343934551809,15.852201916270346,double_trigger_img3.csv,,,
Double Trigger,3.149416704130694,1,Double Trigger,flow,Double Trigger,,38.53543666832386,15.903448688421616,double_trigger_img3.csv,,,
Double Trigger,3.168999596150475,1,Double Trigger,flow,Double Trigger,,38.76743399112963,15.954695460572884,double_trigger_img3.csv,,,
Double Trigger,3.1885824881702565,1,Double Trigger,flow,Double Trigger,,38.91005243201543,16.005942232724156,double_trigger_img3.csv,,,
Double Trigger,3.2081653801900374,1,Double Trigger,flow,Double Trigger,,38.97191838476363,16.057189004875426,double_trigger_img3.csv,,,
Double Trigger,3.2277482722098183,1,Double Trigger,flow,Double Trigger,,39.03378433751184,16.108435777026695,double_trigger_img3.csv,,,
Double Trigger,3.247331164229599,1,Double Trigger,flow,Double Trigger,,39.09565029026004,16.05898363891963,double_trigger_img3.csv,,,
Double Trigger,3.26691405624938,1,Double Trigger,flow,Double Trigger,,39.157516243008246,15.98211348069273,double_trigger_img3.csv,,,
Double Trigger,3.286496948269161,1,Double Trigger,flow,Double Trigger,,39.21938219575645,15.905243322465829,double_trigger_img3.csv,,,
Double Trigger,3.3060798402889424,1,Double Trigger,flow,Double Trigger,,39.28124814850466,15.828373164238926,double_trigger_img3.csv,,,
Double Trigger,3.325662732308724,1,Double Trigger,flow,Double Trigger,,39.34311410125287,15.768851135106033,double_trigger_img3.csv,,,
Double Trigger,3.3452456243285043,1,Double Trigger,flow,Double Trigger,,39.40498005400107,15.711198516435855,double_trigger_img3.csv,,,
Double Trigger,3.364828516348285,1,Double Trigger,flow,Double Trigger,,39.46684600674928,15.653545897765682,double_trigger_img3.csv,,,
Double Trigger,3.3844114083680665,1,Double Trigger,flow,Double Trigger,,39.48979591836735,15.595893279095502,double_trigger_img3.csv,,,
Double Trigger,3.4039943003878474,1,Double Trigger,flow,Double Trigger,,39.48979591836735,15.538240660425329,double_trigger_img3.csv,,,
Double Trigger,3.4235771924076284,1,Double Trigger,flow,Double Trigger,,39.48979591836735,15.480588041755151,double_trigger_img3.csv,,,
Double Trigger,3.4431600844274093,1,Double Trigger,flow,Double Trigger,,39.48979591836735,15.422935423084974,double_trigger_img3.csv,,,
Double Trigger,3.46274297644719,1,Double Trigger,flow,Double Trigger,,39.48979591836735,15.378368677653818,double_trigger_img3.csv,,,
Double Trigger,3.482325868466972,1,Double Trigger,flow,Double Trigger,,39.48979591836735,15.416803756767267,double_trigger_img3.csv,,,
Double Trigger,3.5019087604867525,1,Double Trigger,flow,Double Trigger,,39.48979591836735,15.45523883588072,double_trigger_img3.csv,,,
Double Trigger,3.5214916525065334,1,Double Trigger,flow,Double Trigger,,39.48979591836735,15.493673914994169,double_trigger_img3.csv,,,
Double Trigger,3.5410745445263143,1,Double Trigger,flow,Double Trigger,,39.48979591836735,15.532108994107618,double_trigger_img3.csv,,,
Double Trigger,3.5606574365460952,1,Double Trigger,flow,Double Trigger,,39.48979591836735,15.570544073221068,double_trigger_img3.csv,,,
Double Trigger,3.5802403285658766,1,Double Trigger,flow,Double Trigger,,39.48979591836735,15.608979152334518,double_trigger_img3.csv,,,
Double Trigger,3.599823220585657,1,Double Trigger,flow,Double Trigger,,39.48979591836735,15.647414231447968,double_trigger_img3.csv,,,
Double Trigger,3.6194061126054384,1,Double Trigger,flow,Double Trigger,,39.48979591836735,15.68584931056142,double_trigger_img3.csv,,,
Double Trigger,3.6389890046252193,1,Double Trigger,flow,Double Trigger,,39.48979591836735,15.724284389674873,double_trigger_img3.csv,,,
Double Trigger,3.658571896645,1,Double Trigger,flow,Double Trigger,,39.48979591836735,15.76271946878832,double_trigger_img3.csv,,,
Double Trigger,3.6781547886647816,1,Double Trigger,flow,Double Trigger,,39.48979591836735,15.801154547901774,double_trigger_img3.csv,,,
Double Trigger,3.6977376806845625,1,Double Trigger,flow,Double Trigger,,39.48979591836735,15.839589627015224,double_trigger_img3.csv,,,
Double Trigger,3.717320572704344,1,Double Trigger,flow,Double Trigger,,39.48979591836735,15.878024706128675,double_trigger_img3.csv,,,
Double Trigger,3.736903464724125,1,Double Trigger,flow,Double Trigger,,39.48979591836735,15.916459785242129,double_trigger_img3.csv,,,
Double Trigger,3.756486356743905,1,Double Trigger,flow,Double Trigger,,39.48979591836735,15.95489486435558,double_trigger_img3.csv,,,
Double Trigger,3.776069248763687,1,Double Trigger,flow,Double Trigger,,39.31731158444772,15.981739598600187,double_trigger_img3.csv,,,
Double Trigger,3.795652140783468,1,Double Trigger,flow,Double Trigger,,39.11109174195371,16.000957138156913,double_trigger_img3.csv,,,
Double Trigger,3.815235032803249,1,Double Trigger,flow,Double Trigger,,38.90487189945969,16.020174677713637,double_trigger_img3.csv,,,
Double Trigger,3.834817924823029,1,Double Trigger,flow,Double Trigger,,38.69865205696567,16.03939221727036,double_trigger_img3.csv,,,
Double Trigger,3.8544008168428094,1,Double Trigger,flow,Double Trigger,,38.492432214471656,16.05860975682709,double_trigger_img3.csv,,,
Double Trigger,3.873983708862592,1,Double Trigger,flow,Double Trigger,,38.28621237197763,16.077827296383813,double_trigger_img3.csv,,,
Double Trigger,3.8935666008823726,1,Double Trigger,flow,Double Trigger,,38.07999252948362,16.097044835940537,double_trigger_img3.csv,,,
Double Trigger,3.9131494929021535,1,Double Trigger,flow,Double Trigger,,37.8737726869896,16.116262375497264,double_trigger_img3.csv,,,
Double Trigger,3.9327323849219344,1,Double Trigger,flow,Double Trigger,,37.66755284449558,16.145126073041606,double_trigger_img3.csv,,,
Double Trigger,3.9523152769417154,1,Double Trigger,flow,Double Trigger,,37.46133300200156,16.175874136332364,double_trigger_img3.csv,,,
Double Trigger,3.971898168961496,1,Double Trigger,flow,Double Trigger,,37.255113159507545,16.206622199623126,double_trigger_img3.csv,,,
Double Trigger,3.9914810609812776,1,Double Trigger,flow,Double Trigger,,37.04889331701352,16.237370262913885,double_trigger_img3.csv,,,
Double Trigger,4.011063953001059,1,Double Trigger,flow,Double Trigger,,36.743602048513935,16.268118326204647,double_trigger_img3.csv,,,
Double Trigger,4.030646845020839,1,Double Trigger,flow,Double Trigger,,36.43427228477292,16.298866389495405,double_trigger_img3.csv,,,
Double Trigger,4.05022973704062,1,Double Trigger,flow,Double Trigger,,36.12494252103188,16.329614452786167,double_trigger_img3.csv,,,
Double Trigger,4.069812629060401,1,Double Trigger,flow,Double Trigger,,35.81561275729086,16.360362516076925,double_trigger_img3.csv,,,
Double Trigger,4.089395521080182,1,Double Trigger,flow,Double Trigger,,35.50628299354982,16.391110579367687,double_trigger_img3.csv,,,
Double Trigger,4.108978413099964,1,Double Trigger,flow,Double Trigger,,35.19695322980878,16.413962252863943,double_trigger_img3.csv,,,
Double Trigger,4.128561305119745,1,Double Trigger,flow,Double Trigger,,34.887623466067744,16.38321418957318,double_trigger_img3.csv,,,
Double Trigger,4.148144197139525,1,Double Trigger,flow,Double Trigger,,34.57829370232672,16.35246612628242,double_trigger_img3.csv,,,
Double Trigger,4.167727089159307,1,Double Trigger,flow,Double Trigger,,34.268963938585685,16.321718062991657,double_trigger_img3.csv,,,
Double Trigger,4.187309981179087,1,Double Trigger,flow,Double Trigger,,33.95963417484466,16.290969999700895,double_trigger_img3.csv,,,
Double Trigger,4.206892873198869,1,Double Trigger,flow,Double Trigger,,33.65030441110362,16.260221936410133,double_trigger_img3.csv,,,
Double Trigger,4.22647576521865,1,Double Trigger,flow,Double Trigger,,33.340974647362586,16.22947387311937,double_trigger_img3.csv,,,
Double Trigger,4.246058657238431,1,Double Trigger,flow,Double Trigger,,33.03164488362156,16.198725809828613,double_trigger_img3.csv,,,
Double Trigger,4.265641549258212,1,Double Trigger,flow,Double Trigger,,32.72231511988051,16.16797774653785,double_trigger_img3.csv,,,
Double Trigger,4.285224441277992,1,Double Trigger,flow,Double Trigger,,32.41298535613949,16.13722968324709,double_trigger_img3.csv,,,
Double Trigger,4.304807333297774,1,Double Trigger,flow,Double Trigger,,32.10365559239845,16.11940298507463,double_trigger_img3.csv,,,
Double Trigger,4.324390225317554,1,Double Trigger,flow,Double Trigger,,31.794325828657417,16.11940298507463,double_trigger_img3.csv,,,
Double Trigger,4.343973117337336,1,Double Trigger,flow,Double Trigger,,31.507804154907163,16.11940298507463,double_trigger_img3.csv,,,
Double Trigger,4.363556009357117,1,Double Trigger,flow,Double Trigger,,31.353139273036646,16.11940298507463,double_trigger_img3.csv,,,
Double Trigger,4.383138901376897,1,Double Trigger,flow,Double Trigger,,31.198474391166133,16.11940298507463,double_trigger_img3.csv,,,
Double Trigger,4.402721793396679,1,Double Trigger,flow,Double Trigger,,31.043809509295617,16.11940298507463,double_trigger_img3.csv,,,
Double Trigger,4.422304685416459,1,Double Trigger,flow,Double Trigger,,30.889144627425104,16.11940298507463,double_trigger_img3.csv,,,
Double Trigger,4.4418875774362405,1,Double Trigger,flow,Double Trigger,,30.734479745554587,16.11940298507463,double_trigger_img3.csv,,,
Double Trigger,4.461470469456022,1,Double Trigger,flow,Double Trigger,,30.579814863684067,16.11940298507463,double_trigger_img3.csv,,,
Double Trigger,4.481053361475802,1,Double Trigger,flow,Double Trigger,,30.425149981813554,16.11940298507463,double_trigger_img3.csv,,,
Double Trigger,4.500636253495584,1,Double Trigger,flow,Double Trigger,,30.27048509994304,16.11940298507463,double_trigger_img3.csv,,,
Double Trigger,4.520219145515364,1,Double Trigger,flow,Double Trigger,,30.115820218072525,16.11940298507463,double_trigger_img3.csv,,,
Double Trigger,4.5398020375351456,1,Double Trigger,flow,Double Trigger,,29.961155336202008,16.11940298507463,double_trigger_img3.csv,,,
Double Trigger,4.559384929554927,1,Double Trigger,flow,Double Trigger,,29.806490454331488,16.11940298507463,double_trigger_img3.csv,,,
Double Trigger,4.578967821574707,1,Double Trigger,flow,Double Trigger,,29.65182557246098,16.106661083360756,double_trigger_img3.csv,,,
Double Trigger,4.598550713594489,1,Double Trigger,flow,Double Trigger,,29.49716069059046,16.091287051715376,double_trigger_img3.csv,,,
Double Trigger,4.618133605614269,1,Double Trigger,flow,Double Trigger,,29.342495808719946,16.075913020069994,double_trigger_img3.csv,,,
Double Trigger,4.637716497634051,1,Double Trigger,flow,Double Trigger,,29.18783092684943,16.060538988424614,double_trigger_img3.csv,,,
Double Trigger,4.657299389653832,1,Double Trigger,flow,Double Trigger,,29.03316604497891,16.045164956779235,double_trigger_img3.csv,,,
Double Trigger,4.676882281673612,1,Double Trigger,flow,Double Trigger,,28.8785011631084,16.029790925133852,double_trigger_img3.csv,,,
Double Trigger,4.696465173693394,1,Double Trigger,flow,Double Trigger,,28.72383628123788,16.014416893488473,double_trigger_img3.csv,,,
Double Trigger,4.716048065713174,1,Double Trigger,flow,Double Trigger,,28.56917139936737,15.999042861843094,double_trigger_img3.csv,,,
Double Trigger,4.735630957732956,1,Double Trigger,flow,Double Trigger,,27.70105042862932,15.983668830197711,double_trigger_img3.csv,,,
Double Trigger,4.755213849752737,1,Double Trigger,flow,Double Trigger,,25.53574208244217,15.933060150151096,double_trigger_img3.csv,,,
Double Trigger,4.774796741772517,1,Double Trigger,flow,Double Trigger,,20.425386351192383,15.625579517243477,double_trigger_img3.csv,,,
Double Trigger,4.794379633792299,1,Double Trigger,flow,Double Trigger,,18.569407768746075,15.318098884335845,double_trigger_img3.csv,,,
Double Trigger,4.813962525812079,1,Double Trigger,flow,Double Trigger,,1.0402453078734295,15.010618251428223,double_trigger_img3.csv,,,
Double Trigger,4.833545417831861,1,Double Trigger,flow,Double Trigger,,-0.1970737470906622,13.490862321658222,double_trigger_img3.csv,,,
Double Trigger,4.853128309851642,1,Double Trigger,flow,Double Trigger,,-1.434392802054754,13.106511530523758,double_trigger_img3.csv,,,
Double Trigger,4.872711201871423,1,Double Trigger,flow,Double Trigger,,-2.671711857018789,9.162803218377098,double_trigger_img3.csv,,,
Double Trigger,4.892294093891204,1,Double Trigger,flow,Double Trigger,,-3.4350574354264363,8.855322585469445,double_trigger_img3.csv,,,
Double Trigger,4.911876985910984,1,Double Trigger,flow,Double Trigger,,-3.589722317296948,8.792809499596224,double_trigger_img3.csv,,,
Double Trigger,4.931459877930766,1,Double Trigger,flow,Double Trigger,,-3.744387199167466,9.177160290730734,double_trigger_img3.csv,,,
Double Trigger,4.951042769950547,1,Double Trigger,flow,Double Trigger,,-3.899052081037985,9.561511081865245,double_trigger_img3.csv,,,
Double Trigger,4.970625661970328,1,Double Trigger,flow,Double Trigger,,-4.053716962908497,9.945861872999735,double_trigger_img3.csv,,,
Double Trigger,4.990208553990109,1,Double Trigger,flow,Double Trigger,,-4.208381844779015,10.434151885861276,double_trigger_img3.csv,,,
Double Trigger,5.009791446009889,1,Double Trigger,flow,Double Trigger,,-4.363046726649526,10.088236173840247,double_trigger_img3.csv,,,
Double Trigger,5.029374338029671,1,Double Trigger,flow,Double Trigger,,-4.517711608520045,9.742320461819208,double_trigger_img3.csv,,,
Double Trigger,5.048957230049452,1,Double Trigger,flow,Double Trigger,,-4.430757223300447,9.396404749798169,double_trigger_img3.csv,,,
Double Trigger,5.0685401220692325,1,Double Trigger,flow,Double Trigger,,-4.121427459559431,9.231148864893978,double_trigger_img3.csv,,,
Double Trigger,5.088123014089014,1,Double Trigger,flow,Double Trigger,,-3.812097695818401,9.192713785780526,double_trigger_img3.csv,,,
Double Trigger,5.107705906108794,1,Double Trigger,flow,Double Trigger,,-3.502767932077385,9.154278706667077,double_trigger_img3.csv,,,
Double Trigger,5.127288798128576,1,Double Trigger,flow,Double Trigger,,-3.193438168336355,9.115843627553623,double_trigger_img3.csv,,,
Double Trigger,5.146871690148357,1,Double Trigger,flow,Double Trigger,,-2.884108404595325,9.077408548440172,double_trigger_img3.csv,,,
Double Trigger,5.166454582168138,1,Double Trigger,flow,Double Trigger,,-2.574778640854309,9.038973469326724,double_trigger_img3.csv,,,
Double Trigger,5.186037474187919,1,Double Trigger,flow,Double Trigger,,-2.265448877113279,9.000538390213272,double_trigger_img3.csv,,,
Double Trigger,5.205620366207699,1,Double Trigger,flow,Double Trigger,,-1.7693810838874158,8.962103311099822,double_trigger_img3.csv,,,
Double Trigger,5.225203258227481,1,Double Trigger,flow,Double Trigger,,-1.150721556405356,8.92366823198637,double_trigger_img3.csv,,,
Double Trigger,5.244786150247262,1,Double Trigger,flow,Double Trigger,,-0.532062028923296,8.885233152872917,double_trigger_img3.csv,,,
Double Trigger,5.264369042267043,1,Double Trigger,flow,Double Trigger,,0.0865974985587358,8.846798073759468,double_trigger_img3.csv,,,
Double Trigger,5.283951934286824,1,Double Trigger,flow,Double Trigger,,0.6387345965306057,8.808362994646016,double_trigger_img3.csv,,,
Double Trigger,5.303534826306604,1,Double Trigger,flow,Double Trigger,,1.154284202765652,8.769927915532566,double_trigger_img3.csv,,,
Double Trigger,5.323117718326386,1,Double Trigger,flow,Double Trigger,,1.669833809000722,8.731492836419115,double_trigger_img3.csv,,,
Double Trigger,5.342700610346167,1,Double Trigger,flow,Double Trigger,,2.1853834152357914,8.693057757305663,double_trigger_img3.csv,,,
Double Trigger,5.362283502365948,1,Double Trigger,flow,Double Trigger,,2.700933021470838,8.656716417910445,double_trigger_img3.csv,,,
Double Trigger,5.381866394385729,1,Double Trigger,flow,Double Trigger,,3.216482627705908,8.656716417910445,double_trigger_img3.csv,,,
Double Trigger,5.4014492864055095,1,Double Trigger,flow,Double Trigger,,3.659095174907857,8.656716417910445,double_trigger_img3.csv,,,
Double Trigger,5.421032178425291,1,Double Trigger,flow,Double Trigger,,4.0715348598959,8.656716417910445,double_trigger_img3.csv,,,
Double Trigger,5.440615070445072,1,Double Trigger,flow,Double Trigger,,4.483974544883943,8.656716417910445,double_trigger_img3.csv,,,
Double Trigger,5.460197962464853,1,Double Trigger,flow,Double Trigger,,4.896414229871968,8.656716417910445,double_trigger_img3.csv,,,
Double Trigger,5.479780854484634,1,Double Trigger,flow,Double Trigger,,5.308853914860011,8.656716417910445,double_trigger_img3.csv,,,
Double Trigger,5.499363746504415,1,Double Trigger,flow,Double Trigger,,5.721293599848035,8.656716417910445,double_trigger_img3.csv,,,
Double Trigger,5.518946638524196,1,Double Trigger,flow,Double Trigger,,5.911548556879408,8.656716417910445,double_trigger_img3.csv,,,
Double Trigger,5.538529530543977,1,Double Trigger,flow,Double Trigger,,6.035280462375827,8.656716417910445,double_trigger_img3.csv,,,
Double Trigger,5.558112422563758,1,Double Trigger,flow,Double Trigger,,6.159012367872239,8.656716417910445,double_trigger_img3.csv,,,
Double Trigger,5.577695314583539,1,Double Trigger,flow,Double Trigger,,6.282744273368658,8.656716417910445,double_trigger_img3.csv,,,
